transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type
TXN00006923,CUST00319,CARD000324,MERC00066,2026-04-23 15:28:22,22806,CLP,2,approved,purchase
TXN00006924,CUST00271,CARD000270,MERC00098,2026-05-26 20:50:54,240056,CLP,1,approved,purchase
TXN00006925,CUST00211,CARD000211,MERC00029,2026-03-22 11:28:51,90090,CLP,1,approved,purchase
TXN00006926,CUST00278,CARD000278,MERC00147,2026-03-26 10:13:44,14849,CLP,1,approved,refund
TXN00006927,CUST00010,CARD999999,MERC00087,2026-04-07 13:11:26,2947,CLP,6,rejected,purchase
TXN00006928,CUST00100,CARD000106,MERC00184,2026-04-24 12:36:13,11877,CLP,1,rejected,withdrawal
TXN00006929,CUST00026,CARD000025,MERC00090,2026-03-29 09:47:55,158080,CLP,1,approved,purchase
TXN00006930,CUST00325,CARD000330,MERC00014,2026-04-29 09:06:21,50399,CLP,3,approved,purchase
TXN00006931,CUST00241,CARD000241,MERC00132,2026-04-14 13:46:00,100086,CLP,1,approved,purchase
TXN00006932,CUST00424,CARD000433,MERC00023,2026-04-22 09:07:31,28110,CLP,1,approved,purchase
TXN00006933,CUST00489,CARD000503,MERC00187,2026-05-30 12:39:30,74049,CLP,1,approved,purchase
TXN00006934,CUST00225,CARD000227,MERC00151,2026-04-08 17:24:01,86358,CLP,1,approved,purchase
TXN00006935,CUST00069,CARD000074,MERC00152,2026-04-03 20:44:37,741126,CLP,3,approved,withdrawal
TXN00006936,CUST00493,CARD000509,MERC00151,2026-06-04 23:03:30,704834,CLP,1,approved,withdrawal
TXN00006937,CUST00478,CARD000490,MERC00183,2026-06-14 14:34:40,7453,CLP,1,approved,purchase
TXN00006938,CUST00047,CARD000048,MERC00135,2026-06-14 21:54:47,155020,CLP,1,approved,purchase
TXN00006939,CUST00209,CARD000209,MERC00165,2026-04-28 19:58:09,19852,CLP,3,approved,purchase
TXN00006940,CUST00081,CARD000085,MERC00104,2026-05-20 21:03:04,20096,CLP,3,approved,purchase
TXN00006941,CUST00031,CARD000030,MERC00190,2026-04-04 22:44:27,887053,CLP,3,approved,purchase
TXN00006942,CUST00438,CARD000449,MERC00102,2026-05-27 14:08:29,146325,CLP,1,rejected,purchase
TXN00006943,CUST00278,CARD000278,MERC00163,2026-04-27 14:48:16,34265,CLP,1,approved,purchase
TXN00006944,CUST00326,CARD000331,MERC00080,2026-04-19 16:30:36,1592,CLP,1,approved,purchase
TXN00006945,CUST00481,CARD000493,MERC00146,2026-03-31 11:09:42,186689,CLP,1,APPROVED,purchase
TXN00006946,CUST00051,CARD000052,MERC00155,2026-03-27 13:53:38,512494,CLP,3,approved,purchase
TXN00006947,CUST00224,CARD000224,MERC00089,2026-05-10 12:20:57,585402,CLP,1,approved,purchase
TXN00006948,CUST00238,CARD000238,MERC00029,2026-04-11 08:49:57,3470,CLP,6,approved,purchase
TXN00006949,CUST00273,CARD000272,MERC00014,2026-04-18 15:04:08,634581,CLP,3,approved,purchase
TXN00006950,CUST00315,CARD000319,MERC00168,2026-03-20 17:48:28,803203,CLP,3,approved,purchase
TXN00006951,CUST00153,CARD000155,MERC00128,2026-05-02 20:15:58,72332,CLP,12,approved,purchase
TXN00006952,CUST00323,CARD000329,MERC00081,2026-05-03 17:50:30,52941,CLP,3,approved,purchase
TXN00006953,CUST00009,CARD000009,MERC00044,2026-05-07 23:36:00,2647,CLP,1,approved,purchase
TXN00006954,CUST00062,CARD000065,MERC00060,2026-03-25 10:17:20,17580,CLP,6,APPROVED,purchase
TXN00006955,CUST00394,CARD000407,MERC00175,2026-03-20 18:12:48,23120,CLP,1,approved,purchase
TXN00006956,CUST00103,CARD000108,MERC00189,2026-04-02 17:38:38,840641,CLP,1,approved,purchase
TXN00006957,CUST00145,CARD000147,MERC00034,2026-05-30 16:48:03,187262,CLP,6,approved,withdrawal
TXN00006958,CUST00456,CARD000465,MERC00128,2026-03-27 23:40:59,28166,CLP,1,approved,purchase
TXN00006959,CUST00413,CARD000422,MERC00012,2026-06-03 13:56:25,125755,CLP,1,approved,purchase
TXN00006960,CUST00479,CARD000491,MERC00107,2026-05-19 09:44:17,4297,CLP,1,approved,purchase
TXN00006961,CUST00338,CARD000346,MERC00030,2026-06-11 19:38:07,3828,CLP,1,approved,purchase
TXN00006962,CUST00338,CARD000345,MERC00171,2026-06-15 16:30:40,147382,CLP,1,approved,withdrawal
TXN00006963,CUST00433,CARD000442,MERC00030,2026-05-18 17:23:23,67317,CLP,3,approved,purchase
TXN00006964,CUST00007,CARD000007,MERC00069,2026-04-29 21:19:58,852500,CLP,3,approved,purchase
TXN00006965,CUST00448,CARD000457,MERC00174,2026-04-03 13:49:18,119810,CLP,1,approved,withdrawal
TXN00006966,CUST00079,CARD000083,MERC00183,2026-06-11 17:14:11,178289,CLP,1,approved,purchase
TXN00006967,CUST00375,CARD000384,MERC00123,2026-05-30 23:08:09,376773,CLP,6,approved,purchase
TXN00006968,CUST00164,CARD000167,MERC00181,2026-04-16 17:20:50,5080,CLP,1,APPROVED,purchase
TXN00006969,CUST00367,CARD000375,MERC00136,2026-04-12 18:09:22,115746,CLP,2,approved,purchase
TXN00006970,CUST00295,CARD000294,MERC00006,2026-04-05 09:48:44,569746,CLP,6,approved,purchase
TXN00006971,CUST00239,CARD000239,MERC00071,2026-05-27 12:46:15,637509,CLP,1,approved,purchase
TXN00006972,CUST00488,CARD000502,MERC00017,2026-06-15 09:48:22,263215,CLP,1,approved,purchase
TXN00006973,CUST00457,CARD000466,MERC00167,2026-03-29 12:15:52,157815,CLP,6,approved,purchase
TXN00006974,CUST00224,CARD000225,MERC00150,2026-06-05 10:05:56,161211,CLP,1,approved,purchase
TXN00006975,CUST00360,CARD000368,MERC00135,2026-05-09 21:13:02,73068,CLP,3,approved,purchase
TXN00006976,CUST00273,CARD000272,MERC00192,2026-03-22 22:33:03,881871,CLP,1,approved,purchase
TXN00006977,CUST00147,CARD000149,MERC00103,2026-04-15 16:57:49,23197,CLP,1,approved,purchase
TXN00006978,CUST00337,CARD000344,MERC00015,2026-03-24 23:50:06,159379,CLP,1,approved,purchase
TXN00006979,CUST00428,CARD000436,MERC00069,2026-04-21 17:04:49,15196,CLP,2,approved,purchase
TXN00006980,CUST00049,CARD000050,MERC00055,2026-06-03 10:51:03,93532,CLP,3,approved,purchase
TXN00006981,CUST00224,CARD000224,MERC00150,2026-03-27 11:00:28,27251,CLP,3,approved,purchase
TXN00006982,CUST00418,CARD000429,MERC00057,2026-05-03 12:40:09,92152,CLP,3,approved,purchase
TXN00006983,CUST00154,CARD000156,MERC00077,2026-06-14 11:02:49,79120,CLP,1,APPROVED,purchase
TXN00006984,CUST00478,CARD000490,MERC00177,2026-04-06 20:26:23,37861,CLP,1,APPROVED,purchase
TXN00006985,CUST00406,CARD000417,MERC00105,2026-04-18 15:28:30,25702,CLP,1,approved,purchase
TXN00006986,CUST00179,CARD000179,MERC00045,2026-03-22 09:19:50,51543,CLP,1,approved,purchase
TXN00006987,CUST00117,CARD000120,MERC00082,2026-04-13 08:58:17,24695,CLP,1,approved,purchase
TXN00006988,CUST00264,CARD000264,MERC00052,2026-05-23 17:27:43,6069,CLP,1,approved,purchase
TXN00006989,CUST00189,CARD000190,MERC00133,2026-04-02 15:58:53,684138,CLP,3,approved,purchase
TXN00006990,CUST00206,CARD000206,MERC00111,2026-06-15 20:00:27,832113,CLP,1,approved,purchase
TXN00006991,CUST00093,CARD000099,MERC00068,2026-05-01 11:53:51,83715,CLP,1,approved,purchase
TXN00006992,CUST00212,CARD000212,MERC00131,2026-04-10 16:00:40,21615,CLP,1,approved,purchase
TXN00006993,CUST00043,CARD000045,MERC00101,2026-05-25 17:20:24,488111,CLP,1,approved,purchase
TXN00006994,CUST00049,CARD000050,MERC00098,2026-05-20 23:23:20,46871,CLP,2,approved,purchase
TXN00006995,CUST00412,CARD000421,MERC00140,2026-03-18 13:39:23,22516,CLP,6,approved,purchase
TXN00006996,CUST00227,CARD000229,MERC00146,2026-04-08 08:59:06,418942,CLP,3,approved,purchase
TXN00006997,CUST00342,CARD000350,MERC00170,2026-05-06 13:58:21,6855,CLP,1,APPROVED,purchase
TXN00006998,CUST00145,CARD000147,MERC00034,2026-04-18 10:54:04,101769,CLP,2,approved,purchase
TXN00006999,CUST00489,CARD000503,MERC00116,2026-03-30 19:26:06,113721,CLP,3,approved,withdrawal
TXN00007000,CUST00070,CARD000075,MERC00056,2026-04-11 14:37:21,21504,CLP,1,approved,purchase
TXN00007001,CUST00345,CARD000353,MERC00127,2026-05-16 20:06:10,125394,CLP,1,approved,purchase
TXN00007002,CUST00262,CARD000262,MERC00028,2026-05-07 08:03:51,449160,CLP,1,approved,purchase
TXN00007003,CUST00338,CARD000345,MERC00062,2026-05-06 21:26:55,39245,CLP,1,APPROVED,purchase
TXN00007004,CUST00082,CARD000087,MERC00024,2026-03-19 22:17:23,14922,CLP,1,approved,purchase
TXN00007005,CUST00064,CARD000069,MERC00115,2026-06-09 22:14:04,856893,CLP,12,approved,purchase
TXN00007006,CUST00034,CARD000035,MERC00086,2026-03-28 23:14:30,4090,CLP,1,approved,refund
TXN00007007,CUST00029,CARD000028,MERC00017,2026-05-03 15:50:58,76032,CLP,1,approved,purchase
TXN00007008,CUST00435,CARD000445,MERC00139,2026-03-31 08:07:30,64927,CLP,12,approved,purchase
TXN00007009,CUST00372,CARD000381,MERC00154,2026-06-15 09:17:20,836571,CLP,1,approved,purchase
TXN00007010,CUST00267,CARD000266,MERC00045,2026-05-23 08:02:17,174509,CLP,1,approved,purchase
TXN00007011,CUST00493,CARD000508,MERC00101,2026-06-14 18:27:32,511174,CLP,1,approved,purchase
TXN00007012,CUST00428,CARD000436,MERC00059,2026-05-01 08:09:28,587455,CLP,1,approved,purchase
TXN00007013,CUST00307,CARD000310,MERC00161,2026-06-01 18:04:10,661703,CLP,3,approved,purchase
TXN00007014,CUST00015,CARD000016,MERC00119,2026-05-01 21:59:59,461192,CLP,1,approved,purchase
TXN00007015,CUST00444,CARD000453,MERC00044,2026-05-22 10:18:43,5820,CLP,1,rejected,purchase
TXN00007016,CUST00256,CARD000256,MERC00155,2026-03-19 15:39:54,17149,CLP,3,rejected,purchase
TXN00007017,CUST00222,CARD000222,MERC00128,2026-06-05 20:31:16,173554,CLP,1,approved,purchase
TXN00007018,CUST00466,CARD000477,MERC00123,2026-04-18 12:12:27,22868,CLP,1,approved,purchase
TXN00007019,CUST00102,CARD000107,MERC00122,2026-06-10 17:02:20,465077,CLP,6,approved,purchase
TXN00007020,CUST00370,CARD000379,MERC00038,2026-03-26 14:27:07,48809,CLP,1,approved,purchase
TXN00007021,CUST00116,CARD000119,MERC00169,2026-05-20 15:43:18,5090,CLP,3,approved,purchase
TXN00007022,CUST00424,CARD000434,MERC00039,2026-03-15 12:46:53,137063,CLP,2,approved,purchase
TXN00007023,CUST00437,CARD000447,MERC00177,2026-04-21 09:33:08,88140,CLP,1,approved,purchase
TXN00007024,CUST00254,CARD000253,MERC00028,2026-06-09 22:48:41,36662,CLP,1,rejected,purchase
TXN00007025,CUST00132,CARD000132,MERC00185,2026-03-24 08:48:12,26617,CLP,3,approved,purchase
TXN00007026,CUST00255,CARD000255,MERC00182,2026-03-21 22:45:22,188367,CLP,1,approved,purchase
TXN00007027,CUST00412,CARD000421,MERC00041,2026-05-21 10:51:02,177214,CLP,3,approved,purchase
TXN00007028,CUST00386,CARD000398,MERC00058,2026-06-14 19:23:11,293669,CLP,2,approved,purchase
TXN00007029,CUST00140,CARD000142,MERC00089,2026-03-26 08:14:53,527977,CLP,3,approved,purchase
TXN00007030,CUST00320,CARD000325,MERC00013,2026-04-25 11:03:05,32326,CLP,3,rejected,purchase
TXN00007031,CUST00244,CARD000244,MERC00027,2026-06-07 14:58:38,8233,CLP,1,approved,purchase
TXN00007032,CUST00235,CARD000235,MERC00189,2026-06-11 20:04:16,25862,CLP,1,approved,purchase
TXN00007033,CUST00086,CARD000092,MERC00170,2026-03-20 15:54:41,63231,CLP,3,approved,purchase
TXN00007034,CUST00178,CARD000178,MERC00032,2026-06-10 13:34:41,5624,CLP,3,approved,purchase
TXN00007035,CUST00479,CARD000491,MERC00174,2026-04-21 19:51:36,4454,CLP,1,APPROVED,purchase
TXN00007036,CUST00472,CARD000484,MERC00114,2026-04-07 19:36:20,95139,CLP,1,rejected,purchase
TXN00007037,CUST00284,CARD000283,MERC00169,2026-05-03 11:33:58,7172,CLP,1,pending,purchase
TXN00007038,CUST00276,CARD000275,MERC00011,2026-04-25 13:58:27,768482,CLP,3,approved,purchase
TXN00007039,CUST00076,CARD000081,MERC00021,2026-04-18 21:55:28,11804,CLP,1,approved,purchase
TXN00007040,CUST00076,CARD000081,MERC00110,2026-03-21 10:42:01,761579,CLP,3,approved,purchase
TXN00007041,CUST00310,CARD000315,MERC00004,2026-05-06 21:57:27,606389,CLP,3,approved,purchase
TXN00007042,CUST00367,CARD000375,MERC00087,2026-04-16 19:37:14,115601,CLP,1,approved,purchase
TXN00007043,CUST00118,CARD000121,MERC00089,2026-05-24 11:21:23,787416,CLP,1,approved,purchase
TXN00007044,CUST00370,CARD000379,MERC00171,2026-06-12 15:33:18,175490,CLP,3,approved,purchase
TXN00007045,CUST00279,CARD000279,MERC00032,2026-04-11 14:06:46,14134,CLP,1,approved,withdrawal
TXN00007046,CUST00288,CARD000288,MERC00094,2026-05-03 08:56:17,525353,CLP,3,approved,purchase
TXN00007047,CUST00416,CARD000426,MERC00011,2026-05-18 11:00:27,45003,CLP,12,reversed,purchase
TXN00007048,CUST00281,CARD000281,MERC00012,2026-06-13 13:54:03,839739,CLP,1,approved,purchase
TXN00007049,CUST00421,CARD000430,MERC00102,2026-06-08 18:56:35,3568,CLP,1,approved,purchase
TXN00007050,CUST00369,CARD000377,MERC00069,2026-03-22 21:21:01,547171,CLP,1,approved,purchase
TXN00007051,CUST00450,CARD000459,MERC00012,2026-04-09 18:41:17,6471,CLP,1,APPROVED,purchase
TXN00007052,CUST00438,CARD000448,MERC00121,2026-06-04 21:48:15,91097,CLP,3,approved,purchase
TXN00007053,CUST00301,CARD000301,MERC00184,2026-05-29 14:45:42,232470,CLP,2,rejected,purchase
TXN00007054,CUST00448,CARD000457,MERC00022,2026-05-04 09:35:17,106591,CLP,1,approved,purchase
TXN00007055,CUST00107,CARD000112,MERC00133,2026-06-02 23:22:06,44007,CLP,3,approved,purchase
TXN00007056,CUST00154,CARD000156,MERC00093,2026-05-04 17:02:15,44309,CLP,1,approved,purchase
TXN00007057,CUST00379,CARD000389,MERC00183,2026-06-15 16:00:07,829507,CLP,3,approved,purchase
TXN00007058,CUST00273,CARD000272,MERC00178,2026-05-13 12:20:58,11103,CLP,6,approved,purchase
TXN00007059,CUST00489,CARD000503,MERC00049,2026-04-12 18:23:07,512224,CLP,3,rejected,purchase
TXN00007060,CUST00103,CARD000108,MERC00115,2026-06-07 19:20:39,15070,CLP,1,approved,purchase
TXN00007061,CUST00463,CARD000473,MERC00051,2026-05-24 08:27:28,22086,CLP,1,approved,purchase
TXN00007062,CUST00111,CARD000115,MERC00050,2026-05-20 20:10:48,17405,CLP,1,rejected,purchase
TXN00007063,CUST00485,CARD000498,MERC00082,2026-03-27 17:57:35,19515,CLP,1,reversed,purchase
TXN00007064,CUST00434,CARD000443,MERC00193,2026-05-29 23:18:11,51536,CLP,1,approved,purchase
TXN00007065,CUST00106,CARD000111,MERC00147,2026-03-24 22:02:30,20506,CLP,1,rejected,purchase
TXN00007066,CUST00062,CARD000065,MERC00073,2026-06-04 13:23:02,341244,CLP,1,approved,purchase
TXN00007067,CUST00359,CARD000367,MERC00107,2026-06-11 13:35:37,14695,CLP,3,approved,purchase
TXN00007068,CUST00331,CARD000337,MERC00066,2026-03-30 09:52:03,824296,CLP,2,approved,purchase
TXN00007069,CUST00473,CARD000486,MERC00056,2026-05-13 13:50:54,614628,CLP,2,approved,purchase
TXN00007070,CUST00155,CARD000157,MERC00089,2026-03-28 11:26:14,242323,CLP,1,rejected,purchase
TXN00007071,CUST00124,CARD000127,MERC00096,2026-06-12 19:34:44,401247,CLP,6,approved,purchase
TXN00007072,CUST00352,CARD000360,MERC00014,2026-03-28 19:09:49,3820,CLP,1,pending,refund
TXN00007073,CUST00273,CARD000272,MERC00015,2026-03-17 17:13:32,448098,CLP,1,approved,purchase
TXN00007074,CUST00414,CARD000424,MERC00162,2026-03-15 19:42:40,123005,CLP,6,approved,purchase
TXN00007075,CUST00191,CARD000192,MERC00122,2026-05-25 13:48:45,109792,CLP,1,approved,purchase
TXN00007076,CUST00120,CARD000123,MERC00144,2026-03-26 17:17:34,28110,CLP,2,approved,purchase
TXN00007077,CUST00132,CARD000133,MERC00002,2026-05-01 11:03:10,29695,CLP,3,APPROVED,purchase
TXN00007078,CUST00461,CARD000471,MERC00022,2026-05-05 15:58:01,5743,CLP,1,approved,purchase
TXN00007079,CUST00007,CARD000007,MERC00155,2026-03-31 18:45:33,2896,CLP,1,approved,purchase
TXN00007080,CUST00025,CARD000024,MERC00019,2026-03-17 10:29:02,25665,CLP,3,rejected,purchase
TXN00007081,CUST00449,CARD000458,MERC00104,2026-05-13 20:27:10,204744,CLP,12,approved,purchase
TXN00007082,CUST00364,CARD000372,MERC00050,2026-05-19 16:40:05,716240,CLP,1,approved,purchase
TXN00007083,CUST00282,CARD000282,MERC00056,2026-05-09 08:22:43,26454,CLP,1,approved,purchase
TXN00007084,CUST00068,CARD000073,MERC00132,2026-04-03 16:50:16,810881,CLP,1,reversed,purchase
TXN00007085,CUST00465,CARD000475,MERC00035,2026-05-06 14:17:13,498754,CLP,3,approved,purchase
TXN00007086,CUST00034,CARD000035,MERC00099,2026-04-23 10:00:12,2903,CLP,1,approved,purchase
TXN00007087,CUST00222,CARD000222,MERC00086,2026-04-04 10:44:34,56895,CLP,1,approved,purchase
TXN00007088,CUST00191,CARD000192,MERC00026,2026-06-11 10:26:57,1701,CLP,1,approved,withdrawal
TXN00007089,CUST00111,CARD000115,MERC00135,2026-04-18 15:43:40,34066,CLP,3,approved,purchase
TXN00007090,CUST00398,CARD000411,MERC00025,2026-05-19 23:42:26,822458,CLP,3,approved,purchase
TXN00007091,CUST00379,CARD000389,MERC00025,2026-06-15 09:52:39,4382,CLP,1,approved,purchase
TXN00007092,CUST00179,CARD000179,MERC00191,2026-06-08 18:32:56,780442,CLP,1,approved,purchase
TXN00007093,CUST00246,CARD000247,MERC00014,2026-04-17 16:11:41,702332,CLP,1,approved,purchase
TXN00007094,CUST00056,CARD000058,MERC00056,2026-03-26 11:14:38,85017,CLP,3,approved,purchase
TXN00007095,CUST00123,CARD000125,MERC00068,2026-04-12 14:23:34,154420,CLP,1,APPROVED,purchase
TXN00007096,CUST00295,CARD000294,MERC00017,2026-04-23 23:55:46,100428,CLP,1,rejected,purchase
TXN00007097,CUST00225,CARD000227,MERC00164,2026-06-02 22:40:01,58080,CLP,1,approved,purchase
TXN00007098,CUST00170,CARD000173,MERC00151,2026-05-09 10:12:15,24411,CLP,1,approved,purchase
TXN00007099,CUST00294,CARD000293,MERC00061,2026-03-21 10:21:29,20118,CLP,12,approved,purchase
TXN00007100,CUST00278,CARD000278,MERC00165,2026-05-07 11:14:24,122319,CLP,12,approved,purchase
TXN00007101,CUST00154,CARD000156,MERC00036,2026-05-30 21:28:41,34317,CLP,3,approved,purchase
TXN00007102,CUST00092,CARD000098,MERC00157,2026-04-23 13:28:36,483742,CLP,1,rejected,purchase
TXN00007103,CUST00056,CARD000058,MERC00172,2026-03-21 12:32:39,574595,CLP,3,approved,purchase
TXN00007104,CUST00481,CARD000493,MERC00073,2026-03-17 14:03:16,14290,CLP,1,approved,purchase
TXN00007105,CUST00163,CARD000166,MERC00025,2026-06-01 18:28:24,863885,CLP,1,reversed,purchase
TXN00007106,CUST00030,CARD000029,MERC00006,2026-05-06 08:09:19,198485,CLP,6,approved,purchase
TXN00007107,CUST00112,CARD000116,MERC00165,2026-03-23 19:44:56,29493,CLP,1,approved,purchase
TXN00007108,CUST00130,CARD000131,MERC00115,2026-04-11 08:11:35,87609,CLP,6,rejected,purchase
TXN00007109,CUST00070,CARD000075,MERC00109,2026-06-05 22:44:39,14816,CLP,1,approved,purchase
TXN00007110,CUST00337,CARD000344,MERC00096,2026-05-15 22:17:50,882654,CLP,3,approved,withdrawal
TXN00007111,CUST00338,CARD000346,MERC00013,2026-04-22 15:55:13,723522,CLP,6,approved,purchase
TXN00007112,CUST00369,CARD000377,MERC00120,2026-06-15 14:23:22,14517,CLP,3,pending,purchase
TXN00007113,CUST00320,CARD000325,MERC00114,2026-05-12 12:21:26,20570,CLP,6,approved,purchase
TXN00007114,CUST00341,CARD000349,MERC00182,2026-04-08 16:40:02,156034,CLP,1,approved,purchase
TXN00007115,CUST00219,CARD000219,MERC00019,2026-04-24 14:19:51,369220,CLP,1,approved,purchase
TXN00007116,CUST00001,CARD000001,MERC00088,2026-04-15 09:24:04,134416,CLP,3,approved,purchase
TXN00007117,CUST00146,CARD000148,MERC00132,2026-06-05 08:31:12,43120,CLP,1,approved,purchase
TXN00007118,CUST00108,CARD000113,MERC00023,2026-05-23 21:07:09,8975,CLP,1,approved,purchase
TXN00007119,CUST00137,CARD000138,MERC00171,2026-05-06 18:31:20,745848,CLP,1,approved,purchase
TXN00007120,CUST00436,CARD000446,MERC00069,2026-05-11 13:14:31,567936,CLP,1,approved,purchase
TXN00007121,CUST00462,CARD000472,MERC00005,2026-05-11 15:39:40,7469,CLP,1,approved,purchase
TXN00007122,CUST00224,CARD000224,MERC00062,2026-03-28 19:59:01,589569,CLP,1,rejected,purchase
TXN00007123,CUST00146,CARD000148,MERC00133,2026-06-09 10:39:45,166835,CLP,1,approved,purchase
TXN00007124,CUST00148,CARD000150,MERC00026,2026-04-05 21:10:20,30306,CLP,1,rejected,purchase
TXN00007125,CUST00398,CARD000411,MERC00144,2026-05-09 19:00:35,648657,CLP,1,approved,purchase
TXN00007126,CUST00031,CARD000031,MERC00179,2026-05-19 18:52:57,22976,CLP,1,approved,purchase
TXN00007127,CUST00083,CARD000088,MERC00059,2026-05-18 11:47:01,594300,CLP,1,approved,purchase
TXN00007128,CUST00214,CARD000214,MERC00162,2026-03-25 22:15:33,142414,CLP,3,approved,purchase
TXN00007129,CUST00486,CARD000499,MERC00145,2026-06-04 14:13:52,73896,CLP,1,approved,withdrawal
TXN00007130,CUST00061,CARD000064,MERC00003,2026-04-01 08:21:58,306581,CLP,1,approved,purchase
TXN00007131,CUST00047,CARD000048,MERC00060,2026-05-08 10:36:17,137569,CLP,1,approved,purchase
TXN00007132,CUST00227,CARD000229,MERC00075,2026-04-27 17:52:53,486291,CLP,2,approved,purchase
TXN00007133,CUST00481,CARD000493,MERC00112,2026-05-04 08:15:16,410390,CLP,3,approved,purchase
TXN00007134,CUST00042,CARD000044,MERC00086,2026-03-23 16:06:09,142634,CLP,3,approved,purchase
TXN00007135,CUST00460,CARD000470,MERC00071,2026-05-18 09:41:01,2374,CLP,1,approved,purchase
TXN00007136,CUST00346,CARD000354,MERC00082,2026-04-23 22:23:51,479389,CLP,1,approved,purchase
TXN00007137,CUST00124,CARD000127,MERC00005,2026-04-12 21:52:29,20912,CLP,1,approved,purchase
TXN00007138,CUST00301,CARD000302,MERC00092,2026-03-18 14:47:00,29396,CLP,1,approved,purchase
TXN00007139,CUST00294,CARD000293,MERC00038,2026-06-15 10:20:28,363197,CLP,3,rejected,purchase
TXN00007140,CUST00097,CARD000103,MERC00094,2026-06-13 19:36:26,451192,CLP,1,APPROVED,purchase
TXN00007141,CUST00305,CARD000307,MERC00143,2026-04-17 22:21:24,760968,CLP,3,pending,purchase
TXN00007142,CUST00346,CARD000354,MERC00101,2026-06-13 12:03:09,761581,CLP,3,approved,purchase
TXN00007143,CUST00317,CARD000322,MERC00124,2026-06-04 18:24:27,26535,CLP,3,approved,purchase
TXN00007144,CUST00284,CARD000283,MERC00026,2026-04-11 16:51:29,567824,CLP,3,approved,purchase
TXN00007145,CUST00360,CARD000368,MERC00102,2026-05-02 19:07:23,264778,CLP,3,approved,purchase
TXN00007146,CUST00082,CARD000086,MERC00105,2026-03-18 08:27:30,29574,CLP,12,approved,purchase
TXN00007147,CUST00315,CARD000319,MERC00198,2026-04-18 13:56:42,11663,CLP,1,approved,purchase
TXN00007148,CUST00292,CARD000291,MERC00040,2026-06-10 09:09:18,35696,CLP,1,approved,purchase
TXN00007149,CUST00191,CARD000192,MERC00175,2026-03-18 11:54:22,130062,CLP,1,approved,purchase
TXN00007150,CUST00343,CARD000351,MERC00021,2026-06-09 23:51:03,55744,CLP,1,approved,purchase
TXN00007151,CUST00096,CARD000102,MERC00132,2026-03-17 21:12:16,460659,CLP,6,approved,purchase
TXN00007152,CUST00049,CARD000050,MERC00025,2026-04-30 22:54:07,26920,CLP,1,approved,purchase
TXN00007153,CUST00152,CARD000153,MERC00065,2026-04-22 18:51:25,18387,CLP,3,approved,refund
TXN00007154,CUST00310,CARD000315,MERC00129,2026-04-19 16:49:14,13330,CLP,1,rejected,withdrawal
TXN00007155,CUST00463,CARD000473,MERC00074,2026-05-24 10:52:46,423323,CLP,1,approved,purchase
TXN00007156,CUST00311,CARD000316,MERC00131,2026-06-12 20:29:14,21569,CLP,3,approved,purchase
TXN00007157,CUST00346,CARD000354,MERC00135,2026-05-13 09:18:36,21140,CLP,1,approved,purchase
TXN00007158,CUST00340,CARD000348,MERC00051,2026-03-19 11:11:50,350737,CLP,3,rejected,purchase
TXN00007159,CUST00392,CARD000405,MERC00105,2026-04-26 23:42:07,57069,CLP,1,approved,purchase
TXN00007160,CUST00144,CARD000146,MERC00040,2026-05-27 16:02:07,175018,CLP,3,approved,purchase
TXN00007161,CUST00495,CARD000511,MERC00034,2026-04-02 19:32:34,162383,CLP,1,approved,purchase
TXN00007162,CUST00281,CARD000281,MERC00186,2026-03-21 19:09:03,14786,CLP,1,pending,purchase
TXN00007163,CUST00341,CARD000349,MERC00013,2026-05-21 19:43:00,5561,CLP,1,rejected,purchase
TXN00007164,CUST00031,CARD000030,MERC00036,2026-06-14 15:21:16,21764,CLP,6,approved,purchase
TXN00007165,CUST00070,CARD000075,MERC00092,2026-03-17 22:16:24,16349,CLP,1,approved,purchase
TXN00007166,CUST00188,CARD000189,MERC00068,2026-06-05 17:47:25,102750,CLP,1,approved,purchase
TXN00007167,CUST00307,CARD000310,MERC00166,2026-03-20 22:46:08,6842,CLP,1,approved,withdrawal
TXN00007168,CUST00446,CARD000455,MERC00061,2026-06-07 11:18:20,293524,CLP,3,approved,purchase
TXN00007169,CUST00364,CARD000372,MERC00142,2026-03-16 10:18:36,159488,CLP,2,approved,purchase
TXN00007170,CUST00178,CARD000178,MERC00065,2026-04-20 16:41:34,49095,CLP,3,approved,purchase
TXN00007171,CUST00339,CARD000347,MERC00083,2026-06-08 16:23:39,29517,CLP,1,approved,purchase
TXN00007172,CUST00033,CARD000033,MERC00012,2026-03-22 10:21:41,862337,CLP,3,approved,purchase
TXN00007173,CUST00132,CARD000132,MERC00079,2026-04-19 23:33:14,326504,CLP,3,APPROVED,purchase
TXN00007174,CUST00478,CARD000490,MERC00007,2026-05-29 13:46:46,2341,CLP,1,approved,purchase
TXN00007175,CUST00308,CARD000311,MERC00030,2026-03-19 10:57:36,28491,CLP,3,approved,purchase
TXN00007176,CUST00466,CARD000477,MERC00090,2026-03-28 21:58:58,716346,CLP,1,approved,purchase
TXN00007177,CUST00412,CARD000421,MERC00021,2026-05-17 08:26:38,814270,CLP,1,approved,purchase
TXN00007178,CUST00032,CARD000032,MERC00093,2026-05-22 20:24:09,19253,CLP,1,APPROVED,purchase
