transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type,customer_risk_segment,merchant_category
TXN00003132,CUST00244,CARD000245,MERC00096,2026-03-15 09:45:18,411076.0,CLP,3,approved,purchase,low,home
TXN00003245,CUST00142,CARD000143,MERC00003,2026-06-04 11:58:19,256782.0,CLP,1,approved,purchase,medium,home
TXN00003275,CUST00083,CARD000088,MERC00113,2026-05-30 15:51:39,53322.0,CLP,1,approved,purchase,medium,fashion
TXN00003326,CUST00385,CARD000397,MERC00193,2026-05-31 23:40:00,52646.0,CLP,3,approved,purchase,low,fashion
TXN00003350,CUST00280,CARD000280,MERC00003,2026-04-01 08:37:39,417629.0,CLP,2,approved,purchase,high,home
TXN00003351,CUST00471,CARD000483,MERC00069,2026-05-29 18:44:01,634756.0,CLP,6,approved,purchase,low,services
TXN00003358,CUST00005,CARD000005,MERC00089,2026-03-21 15:55:37,821586.0,CLP,3,approved,purchase,medium,home
TXN00003410,CUST00234,CARD000234,MERC00043,2026-03-20 21:48:52,42602.0,CLP,1,approved,purchase,unclassified,marketplace
TXN00003440,CUST00301,CARD000301,MERC00099,2026-05-09 13:58:04,566900.0,CLP,3,approved,purchase,medium,pharmacy
TXN00003539,CUST00250,CARD000251,MERC00183,2026-03-23 19:25:46,805678.0,CLP,1,approved,purchase,medium,services
TXN00003573,CUST00056,CARD000057,MERC00075,2026-04-01 11:45:24,22649.0,CLP,1,approved,purchase,medium,electronics
TXN00003590,CUST00082,CARD000087,MERC00131,2026-04-08 23:00:43,20543.0,CLP,1,approved,purchase,low,food_delivery
TXN00003602,CUST00244,CARD000244,MERC00005,2026-05-01 19:38:05,171296.0,CLP,1,approved,purchase,low,fashion
TXN00003634,CUST00127,CARD000129,MERC00106,2026-06-11 12:12:41,23303.0,CLP,6,approved,purchase,medium,supermarket
TXN00003682,CUST00349,CARD000358,MERC00135,2026-05-25 15:21:50,65701.0,CLP,1,approved,purchase,medium,electronics
TXN00003685,CUST00031,CARD000031,MERC00144,2026-05-02 19:52:36,115921.0,CLP,1,approved,purchase,unclassified,electronics
TXN00003702,CUST00127,CARD000129,MERC00070,2026-04-18 09:33:02,739770.0,CLP,1,approved,purchase,medium,pharmacy
TXN00003733,CUST00443,CARD000452,MERC00032,2026-06-14 12:02:14,13847.0,CLP,1,approved,purchase,low,health
TXN00003741,CUST00348,CARD000357,MERC00136,2026-04-29 15:52:36,898950.0,CLP,1,approved,purchase,high,services
TXN00003833,CUST00462,CARD000472,MERC00126,2026-05-22 11:27:44,858150.0,CLP,6,approved,purchase,low,home
TXN00004021,CUST00055,CARD000056,MERC00083,2026-05-01 14:06:31,13276.0,CLP,3,approved,purchase,high,travel
TXN00004044,CUST00157,CARD000159,MERC00194,2026-05-10 20:12:18,7697.0,CLP,1,approved,purchase,high,education
TXN00004051,CUST00154,CARD000156,MERC00092,2026-04-05 18:31:18,26779.0,CLP,1,approved,purchase,high,supermarket
TXN00004062,CUST00133,CARD000134,MERC00190,2026-06-02 20:09:24,293712.0,CLP,6,approved,purchase,high,food_delivery
TXN00004077,CUST00488,CARD000502,MERC00065,2026-05-03 23:07:32,328557.0,CLP,6,approved,purchase,low,pharmacy
TXN00004134,CUST00390,CARD000403,MERC00057,2026-05-21 10:09:48,130232.0,CLP,3,approved,purchase,low,pharmacy
TXN00004137,CUST00239,CARD000239,MERC00079,2026-03-22 22:57:25,9901.0,CLP,1,approved,purchase,low,electronics
TXN00004179,CUST00463,CARD000473,MERC00164,2026-04-28 09:05:32,155388.0,CLP,1,approved,purchase,low,marketplace
TXN00004214,CUST00037,CARD000038,MERC00001,2026-03-16 22:17:34,18720.0,CLP,2,approved,purchase,medium,travel
TXN00004266,CUST00033,CARD000033,MERC00093,2026-04-29 16:40:31,167847.0,CLP,1,approved,purchase,medium,travel
TXN00004293,CUST00280,CARD000280,MERC00132,2026-04-14 13:45:17,26568.0,CLP,2,approved,purchase,high,food_delivery
TXN00004301,CUST00056,CARD000058,MERC00088,2026-04-21 16:53:48,4080.0,CLP,1,approved,purchase,medium,pharmacy
TXN00004308,CUST00013,CARD000013,MERC00119,2026-05-13 21:21:47,292209.0,CLP,2,approved,purchase,low,pharmacy
TXN00004331,CUST00166,CARD000169,MERC00011,2026-04-08 18:47:19,149780.0,CLP,3,approved,purchase,medium,marketplace
TXN00004333,CUST00328,CARD000333,MERC00168,2026-03-27 22:16:34,473750.0,CLP,1,approved,purchase,high,fashion
TXN00004336,CUST00463,CARD000473,MERC00026,2026-03-25 13:51:40,6419.0,CLP,1,approved,purchase,low,health
TXN00004341,CUST00296,CARD000295,MERC00143,2026-04-06 23:02:27,26632.0,CLP,3,approved,purchase,high,marketplace
TXN00004417,CUST00046,CARD000047,MERC00107,2026-03-23 12:55:52,98291.0,CLP,3,approved,purchase,medium,education
TXN00004446,CUST00174,CARD000176,MERC00113,2026-03-27 16:51:08,17455.0,CLP,1,approved,purchase,low,fashion
TXN00004498,CUST00183,CARD000184,MERC00186,2026-03-20 16:06:35,4107.0,CLP,1,approved,purchase,unclassified,supermarket
TXN00004505,CUST00262,CARD000262,MERC00065,2026-04-15 18:58:34,654044.0,CLP,3,approved,purchase,medium,pharmacy
TXN00004518,CUST00250,CARD000251,MERC00028,2026-04-24 13:59:09,734596.0,CLP,3,approved,purchase,medium,travel
TXN00004533,CUST00390,CARD000403,MERC00008,2026-04-21 21:16:42,496298.0,CLP,12,approved,purchase,low,electronics
TXN00004576,CUST00133,CARD000134,MERC00050,2026-06-03 15:41:53,60374.0,CLP,3,approved,purchase,high,services
TXN00004589,CUST00431,CARD000439,MERC00031,2026-06-03 21:09:39,525244.0,CLP,1,approved,purchase,medium,pharmacy
TXN00004600,CUST00331,CARD000336,MERC00127,2026-04-12 19:33:28,20660.0,CLP,3,approved,purchase,medium,travel
TXN00004618,CUST00277,CARD000277,MERC00043,2026-04-11 16:20:35,15476.0,CLP,3,approved,purchase,unclassified,marketplace
TXN00004623,CUST00077,CARD000082,MERC00095,2026-04-28 10:07:17,824176.0,CLP,3,approved,purchase,low,services
TXN00004649,CUST00046,CARD000047,MERC00094,2026-05-24 10:12:47,305490.0,CLP,1,approved,purchase,medium,fashion
TXN00004655,CUST00090,CARD000095,MERC00177,2026-06-15 23:55:06,792232.0,CLP,6,approved,purchase,low,health
TXN00004659,CUST00090,CARD000096,MERC00153,2026-05-02 13:59:56,112436.0,CLP,2,approved,purchase,low,fashion
TXN00004669,CUST00127,CARD000129,MERC00119,2026-04-15 08:02:37,316739.0,CLP,1,approved,purchase,medium,pharmacy
TXN00004671,CUST00295,CARD000294,MERC00014,2026-03-27 22:21:44,172054.0,CLP,3,approved,purchase,low,marketplace
TXN00004678,CUST00316,CARD000321,MERC00057,2026-04-09 12:53:20,615574.0,CLP,1,approved,purchase,high,pharmacy
TXN00004872,CUST00424,CARD000434,MERC00191,2026-05-12 20:28:38,176092.0,CLP,1,approved,purchase,high,health
TXN00004892,CUST00227,CARD000229,MERC00129,2026-05-19 22:30:06,154833.0,CLP,1,approved,purchase,medium,travel
TXN00004927,CUST00472,CARD000485,MERC00104,2026-05-25 15:26:27,5017.0,CLP,1,approved,purchase,low,marketplace
TXN00004937,CUST00130,CARD000131,MERC00025,2026-03-31 19:54:15,320522.0,CLP,3,approved,purchase,medium,education
TXN00004957,CUST00282,CARD000282,MERC00172,2026-04-22 23:32:53,10505.0,CLP,1,approved,purchase,low,health
TXN00004987,CUST00477,CARD000489,MERC00075,2026-05-21 10:30:53,18671.0,CLP,1,approved,purchase,medium,electronics
TXN00005106,CUST00244,CARD000245,MERC00181,2026-05-31 11:33:27,739031.0,CLP,1,approved,purchase,low,supermarket
TXN00005162,CUST00181,CARD000182,MERC00148,2026-04-26 10:41:56,438864.0,CLP,1,approved,purchase,medium,home
TXN00005214,CUST00479,CARD000491,MERC00157,2026-06-15 16:35:50,20232.0,CLP,1,approved,purchase,medium,education
TXN00005245,CUST00443,CARD000452,MERC00029,2026-06-15 16:43:07,15771.0,CLP,1,approved,purchase,low,travel
TXN00005263,CUST00163,CARD000166,MERC00162,2026-06-04 12:42:02,29870.0,CLP,3,approved,purchase,high,services
TXN00005319,CUST00267,CARD000267,MERC00114,2026-03-17 12:45:26,82171.0,CLP,2,approved,purchase,low,pharmacy
TXN00005333,CUST00311,CARD000316,MERC00105,2026-05-07 15:27:35,541782.0,CLP,12,approved,purchase,low,electronics
TXN00005349,CUST00353,CARD000361,MERC00131,2026-06-15 16:29:39,302689.0,CLP,1,approved,purchase,medium,food_delivery
TXN00005362,CUST00410,CARD000420,MERC00152,2026-06-08 14:48:43,90631.0,CLP,1,approved,purchase,high,supermarket
TXN00005383,CUST00306,CARD000309,MERC00009,2026-06-14 08:55:25,15992.0,CLP,3,approved,purchase,medium,electronics
TXN00005404,CUST00023,CARD000022,MERC00048,2026-04-08 11:56:26,127920.0,CLP,6,approved,purchase,high,education
TXN00005412,CUST00335,CARD000342,MERC00116,2026-04-08 14:05:04,553008.0,CLP,1,approved,purchase,medium,services
TXN00005434,CUST00359,CARD000367,MERC00132,2026-03-21 10:06:57,415400.0,CLP,3,approved,purchase,medium,food_delivery
TXN00005452,CUST00348,CARD000357,MERC00074,2026-05-09 10:25:47,404941.0,CLP,3,approved,purchase,high,electronics
TXN00005456,CUST00477,CARD000489,MERC00038,2026-04-18 23:39:28,203047.0,CLP,3,approved,purchase,medium,supermarket
TXN00005485,CUST00278,CARD000278,MERC00044,2026-04-07 15:14:52,9135.0,CLP,1,approved,purchase,low,services
TXN00005489,CUST00239,CARD000239,MERC00059,2026-05-21 22:03:13,178817.0,CLP,1,approved,purchase,low,home
TXN00005511,CUST00237,CARD000237,MERC00125,2026-05-06 12:44:14,109008.0,CLP,3,approved,purchase,medium,electronics
TXN00005552,CUST00217,CARD000216,MERC00054,2026-03-21 17:57:06,5339.0,CLP,1,approved,purchase,low,fashion
TXN00005575,CUST00163,CARD000166,MERC00177,2026-04-29 18:59:34,570019.0,CLP,1,approved,purchase,high,health
TXN00005586,CUST00011,CARD000011,MERC00094,2026-04-12 23:47:02,17089.0,CLP,3,approved,purchase,high,fashion
TXN00005601,CUST00086,CARD000092,MERC00010,2026-04-08 22:04:53,33950.0,CLP,6,approved,purchase,low,pharmacy
TXN00005631,CUST00319,CARD000324,MERC00013,2026-05-12 11:29:24,11959.0,CLP,6,approved,purchase,low,home
TXN00005645,CUST00219,CARD000219,MERC00078,2026-05-08 21:06:28,104832.0,CLP,1,approved,purchase,unclassified,services
TXN00005674,CUST00029,CARD000028,MERC00146,2026-04-17 20:56:28,168099.0,CLP,1,approved,purchase,medium,food_delivery
TXN00005705,CUST00089,CARD000094,MERC00149,2026-06-06 21:12:00,23226.0,CLP,2,approved,purchase,medium,marketplace
TXN00005708,CUST00434,CARD000443,MERC00115,2026-05-07 18:55:20,87442.0,CLP,1,approved,purchase,high,marketplace
TXN00005817,CUST00450,CARD000459,MERC00099,2026-05-02 15:42:50,25229.0,CLP,2,approved,purchase,high,pharmacy
TXN00005842,CUST00217,CARD000216,MERC00069,2026-03-31 15:49:51,109340.0,CLP,3,approved,purchase,low,services
TXN00005844,CUST00220,CARD000220,MERC00109,2026-05-11 20:00:52,142059.0,CLP,1,approved,purchase,medium,home
TXN00005897,CUST00068,CARD000073,MERC00105,2026-04-26 12:13:58,516718.0,CLP,1,approved,purchase,medium,electronics
TXN00005906,CUST00296,CARD000295,MERC00051,2026-05-10 14:19:43,97500.0,CLP,3,approved,purchase,high,supermarket
TXN00005970,CUST00365,CARD000373,MERC00102,2026-03-30 18:45:56,29267.0,CLP,1,approved,purchase,unclassified,marketplace
TXN00005976,CUST00301,CARD000302,MERC00165,2026-03-30 21:17:42,14615.0,CLP,3,approved,purchase,medium,services
TXN00005985,CUST00348,CARD000357,MERC00150,2026-05-20 23:40:15,40882.0,CLP,3,approved,purchase,high,electronics
TXN00005995,CUST00310,CARD000315,MERC00017,2026-05-10 21:12:23,3224.0,CLP,1,approved,purchase,low,marketplace
TXN00006001,CUST00413,CARD000422,MERC00165,2026-05-15 16:26:52,15794.0,CLP,6,approved,purchase,high,services
TXN00006027,CUST00174,CARD000176,MERC00112,2026-05-25 16:06:15,546321.0,CLP,1,approved,purchase,low,education
TXN00006030,CUST00340,CARD000348,MERC00003,2026-04-25 13:42:01,582032.0,CLP,3,approved,purchase,low,home
TXN00006033,CUST00042,CARD000044,MERC00058,2026-05-25 22:59:02,108185.0,CLP,1,approved,purchase,medium,marketplace
TXN00006054,CUST00239,CARD000239,MERC00031,2026-03-25 12:23:36,721409.0,CLP,1,approved,purchase,low,pharmacy
TXN00006062,CUST00194,CARD000194,MERC00178,2026-03-26 17:21:11,142787.0,CLP,1,approved,purchase,medium,fashion
TXN00006112,CUST00206,CARD000206,MERC00172,2026-05-14 22:05:57,99689.0,CLP,1,approved,purchase,high,health
TXN00006124,CUST00149,CARD000151,MERC00143,2026-06-10 13:55:27,29004.0,CLP,1,approved,purchase,low,marketplace
TXN00006224,CUST00355,CARD000363,MERC00094,2026-04-06 20:38:28,25578.0,CLP,1,approved,purchase,low,fashion
TXN00006230,CUST00379,CARD000389,MERC00079,2026-06-03 11:39:59,490591.0,CLP,1,approved,purchase,low,electronics
TXN00006238,CUST00034,CARD000035,MERC00172,2026-05-10 08:59:00,332112.0,CLP,1,approved,purchase,low,health
TXN00006252,CUST00166,CARD000169,MERC00139,2026-03-25 20:57:03,346980.0,CLP,1,approved,purchase,medium,food_delivery
TXN00006325,CUST00264,CARD000264,MERC00070,2026-05-22 22:08:42,561829.0,CLP,6,approved,purchase,low,pharmacy
TXN00006332,CUST00039,CARD000040,MERC00118,2026-05-08 12:53:22,21164.0,CLP,1,approved,purchase,high,electronics
TXN00006338,CUST00140,CARD000142,MERC00021,2026-05-03 21:08:58,166981.0,CLP,6,approved,purchase,unclassified,fashion
TXN00006352,CUST00322,CARD000328,MERC00179,2026-04-24 21:41:05,93095.0,CLP,1,approved,purchase,low,pharmacy
TXN00006410,CUST00208,CARD000208,MERC00020,2026-05-07 19:53:14,846415.0,CLP,1,approved,purchase,unclassified,travel
TXN00006426,CUST00414,CARD000423,MERC00088,2026-05-24 17:23:40,432084.0,CLP,3,approved,purchase,low,pharmacy
TXN00006485,CUST00160,CARD000162,MERC00132,2026-04-10 12:18:03,810702.0,CLP,2,approved,purchase,low,food_delivery
TXN00006541,CUST00338,CARD000345,MERC00094,2026-06-10 21:29:12,176581.0,CLP,12,approved,purchase,medium,fashion
TXN00006631,CUST00328,CARD000333,MERC00172,2026-04-11 15:48:31,61319.0,CLP,1,approved,purchase,high,health
TXN00006638,CUST00144,CARD000146,MERC00149,2026-04-25 21:15:10,119930.0,CLP,1,approved,purchase,low,marketplace
TXN00006669,CUST00132,CARD000132,MERC00104,2026-03-29 17:59:24,152259.0,CLP,1,approved,purchase,medium,marketplace
TXN00006673,CUST00379,CARD000389,MERC00161,2026-03-31 21:13:17,350304.0,CLP,3,approved,purchase,low,services
TXN00006681,CUST00033,CARD000033,MERC00104,2026-04-03 17:24:59,28423.0,CLP,1,approved,purchase,medium,marketplace
TXN00006684,CUST00256,CARD000257,MERC00177,2026-05-28 14:45:03,15183.0,CLP,1,approved,purchase,medium,health
TXN00006712,CUST00359,CARD000367,MERC00146,2026-05-13 23:57:16,26298.0,CLP,3,approved,purchase,medium,food_delivery
TXN00006756,CUST00037,CARD000038,MERC00010,2026-05-08 22:24:27,135268.0,CLP,1,approved,purchase,medium,pharmacy
TXN00006769,CUST00460,CARD000469,MERC00060,2026-05-05 16:17:59,27025.0,CLP,3,approved,purchase,low,travel
TXN00006890,CUST00329,CARD000334,MERC00056,2026-04-13 09:32:15,7036.0,CLP,1,approved,purchase,medium,home
TXN00006990,CUST00206,CARD000206,MERC00111,2026-06-15 20:00:27,832113.0,CLP,1,approved,purchase,high,supermarket
TXN00007007,CUST00029,CARD000028,MERC00017,2026-05-03 15:50:58,76032.0,CLP,1,approved,purchase,medium,marketplace
TXN00007009,CUST00372,CARD000381,MERC00154,2026-06-15 09:17:20,836571.0,CLP,1,approved,purchase,low,fashion
TXN00007026,CUST00255,CARD000255,MERC00182,2026-03-21 22:45:22,188367.0,CLP,1,approved,purchase,medium,pharmacy
TXN00007043,CUST00118,CARD000121,MERC00089,2026-05-24 11:21:23,787416.0,CLP,1,approved,purchase,high,home
TXN00007109,CUST00070,CARD000075,MERC00109,2026-06-05 22:44:39,14816.0,CLP,1,approved,purchase,low,home
TXN00007134,CUST00042,CARD000044,MERC00086,2026-03-23 16:06:09,142634.0,CLP,3,approved,purchase,medium,food_delivery
TXN00007180,CUST00346,CARD000355,MERC00049,2026-03-31 22:24:52,178713.0,CLP,1,approved,purchase,low,education
TXN00007208,CUST00301,CARD000302,MERC00063,2026-03-29 17:18:08,116091.0,CLP,1,approved,purchase,medium,services
TXN00007243,CUST00077,CARD000082,MERC00016,2026-04-04 11:18:43,624184.0,CLP,3,approved,purchase,low,food_delivery
TXN00007273,CUST00148,CARD000150,MERC00197,2026-04-28 13:03:53,11466.0,CLP,1,approved,purchase,medium,home
TXN00007309,CUST00378,CARD000387,MERC00011,2026-03-17 08:47:10,167324.0,CLP,1,approved,purchase,high,marketplace
TXN00007392,CUST00274,CARD000273,MERC00055,2026-03-21 14:10:37,21025.0,CLP,1,approved,purchase,high,education
TXN00007415,CUST00089,CARD000094,MERC00070,2026-05-20 18:48:32,824816.0,CLP,12,approved,purchase,medium,pharmacy
TXN00007416,CUST00210,CARD000210,MERC00144,2026-05-02 11:50:32,688095.0,CLP,1,approved,purchase,medium,electronics
TXN00007431,CUST00288,CARD000288,MERC00087,2026-05-03 08:28:40,22753.0,CLP,6,approved,purchase,low,pharmacy
TXN00007435,CUST00250,CARD000251,MERC00092,2026-05-05 22:20:10,178741.0,CLP,3,approved,purchase,medium,supermarket
TXN00007522,CUST00396,CARD000409,MERC00002,2026-05-04 08:31:14,221980.0,CLP,3,approved,purchase,medium,services
TXN00007544,CUST00496,CARD000512,MERC00049,2026-04-08 22:18:30,29865.0,CLP,1,approved,purchase,low,education
TXN00007566,CUST00033,CARD000033,MERC00057,2026-04-22 10:24:20,790205.0,CLP,1,approved,purchase,medium,pharmacy
TXN00007600,CUST00056,CARD000058,MERC00018,2026-04-28 16:37:24,88630.0,CLP,1,approved,purchase,medium,travel
TXN00007623,CUST00493,CARD000508,MERC00014,2026-03-19 21:20:27,34901.0,CLP,1,approved,purchase,low,marketplace
TXN00007637,CUST00398,CARD000411,MERC00193,2026-05-30 17:08:53,9010.0,CLP,3,approved,purchase,low,fashion
TXN00007763,CUST00144,CARD000146,MERC00015,2026-04-23 23:51:29,19065.0,CLP,1,approved,purchase,low,food_delivery
TXN00007813,CUST00206,CARD000206,MERC00031,2026-04-25 08:11:21,8742.0,CLP,1,approved,purchase,high,pharmacy
TXN00007819,CUST00089,CARD000094,MERC00196,2026-04-06 21:16:04,97839.0,CLP,1,approved,purchase,medium,supermarket
TXN00007828,CUST00381,CARD000392,MERC00057,2026-04-25 20:25:58,28626.0,CLP,1,approved,purchase,low,pharmacy
TXN00007892,CUST00333,CARD000340,MERC00104,2026-03-23 23:14:37,636095.0,CLP,1,approved,purchase,low,marketplace
TXN00007913,CUST00293,CARD000292,MERC00105,2026-05-31 23:09:38,6149.0,CLP,1,approved,purchase,low,electronics
TXN00007923,CUST00362,CARD000370,MERC00023,2026-04-26 11:53:11,104437.0,CLP,3,approved,purchase,high,electronics
TXN00007952,CUST00359,CARD000367,MERC00032,2026-05-14 14:12:18,748155.0,CLP,3,approved,purchase,medium,health
TXN00007981,CUST00462,CARD000472,MERC00036,2026-04-29 18:52:49,13431.0,CLP,1,approved,purchase,low,food_delivery
TXN00008015,CUST00237,CARD000237,MERC00110,2026-03-19 18:44:34,169756.0,CLP,1,approved,purchase,medium,education
TXN00008075,CUST00409,CARD000419,MERC00023,2026-04-14 18:22:02,43820.0,CLP,1,approved,purchase,low,electronics
TXN00008090,CUST00072,CARD000077,MERC00200,2026-05-14 20:24:06,22940.0,CLP,3,approved,purchase,low,home
TXN00008103,CUST00217,CARD000216,MERC00055,2026-04-07 23:48:39,24552.0,CLP,3,approved,purchase,low,education
TXN00008117,CUST00338,CARD000345,MERC00112,2026-04-06 13:40:31,26588.0,CLP,1,approved,purchase,medium,education
TXN00008162,CUST00082,CARD000087,MERC00102,2026-05-24 10:32:28,18312.0,CLP,6,approved,purchase,low,marketplace
TXN00008235,CUST00301,CARD000301,MERC00081,2026-05-08 18:27:37,898118.0,CLP,2,approved,purchase,medium,travel
TXN00008300,CUST00288,CARD000288,MERC00182,2026-05-08 10:42:14,161585.0,CLP,3,approved,purchase,low,pharmacy
TXN00008308,CUST00039,CARD000040,MERC00180,2026-04-02 22:13:34,875119.0,CLP,1,approved,purchase,high,education
TXN00008351,CUST00104,CARD000109,MERC00155,2026-04-29 23:50:51,11477.0,CLP,1,approved,purchase,high,fashion
TXN00008386,CUST00407,CARD000418,MERC00131,2026-06-03 11:59:23,81706.0,CLP,1,approved,purchase,low,food_delivery
TXN00008389,CUST00495,CARD000511,MERC00041,2026-05-21 13:43:49,684440.0,CLP,3,approved,purchase,low,home
TXN00008391,CUST00310,CARD000314,MERC00094,2026-05-23 14:25:11,12725.0,CLP,1,approved,purchase,low,fashion
TXN00008406,CUST00433,CARD000442,MERC00154,2026-06-02 12:12:12,106929.0,CLP,3,approved,purchase,medium,fashion
TXN00008416,CUST00255,CARD000255,MERC00001,2026-05-17 14:24:13,849532.0,CLP,1,approved,purchase,medium,travel
TXN00008454,CUST00025,CARD000024,MERC00105,2026-03-29 18:04:23,606956.0,CLP,3,approved,purchase,low,electronics
TXN00008477,CUST00254,CARD000253,MERC00042,2026-05-07 17:02:26,63308.0,CLP,3,approved,purchase,low,pharmacy
TXN00008492,CUST00295,CARD000294,MERC00044,2026-04-25 23:59:38,112425.0,CLP,1,approved,purchase,low,services
TXN00008493,CUST00147,CARD000149,MERC00131,2026-04-22 19:05:12,141427.0,CLP,1,approved,purchase,medium,food_delivery
TXN00008505,CUST00495,CARD000511,MERC00171,2026-05-08 16:50:03,42402.0,CLP,3,approved,purchase,low,education
TXN00008506,CUST00218,CARD000217,MERC00038,2026-05-16 09:31:17,140737.0,CLP,3,approved,purchase,high,supermarket
TXN00008526,CUST00329,CARD000334,MERC00012,2026-05-15 22:21:59,156060.0,CLP,3,approved,purchase,medium,health
TXN00000448,CUST00025,CARD000024,MERC00033,2026-05-06 15:20:55,498041.0,CLP,1,approved,refund,low,home
TXN00001269,CUST00077,CARD000082,MERC00166,2026-06-07 22:40:19,174880.0,CLP,1,approved,refund,low,education
TXN00002654,CUST00219,CARD000219,MERC00132,2026-05-26 14:28:18,535675.0,CLP,1,approved,refund,unclassified,food_delivery
TXN00002683,CUST00479,CARD000491,MERC00158,2026-06-06 15:39:07,174076.0,CLP,6,approved,refund,medium,fashion
TXN00003367,CUST00085,CARD000091,MERC00146,2026-06-06 21:20:16,455433.0,CLP,3,approved,refund,medium,food_delivery
TXN00003818,CUST00310,CARD000314,MERC00148,2026-06-14 12:14:43,18383.0,CLP,3,approved,refund,low,home
TXN00004289,CUST00056,CARD000057,MERC00045,2026-03-31 23:16:49,505730.0,CLP,1,approved,refund,medium,education
TXN00004520,CUST00105,CARD000110,MERC00022,2026-04-03 15:50:54,10317.0,CLP,1,approved,refund,low,home
TXN00005022,CUST00221,CARD000221,MERC00125,2026-04-30 10:31:28,15973.0,CLP,1,approved,refund,low,electronics
TXN00005239,CUST00105,CARD000110,MERC00133,2026-06-10 10:51:40,311056.0,CLP,1,approved,refund,low,health
TXN00005639,CUST00166,CARD000169,MERC00047,2026-06-08 13:37:06,7528.0,CLP,1,approved,refund,medium,supermarket
TXN00006451,CUST00299,CARD000299,MERC00112,2026-04-23 20:15:10,27426.0,CLP,6,approved,refund,low,education
TXN00007190,CUST00093,CARD000099,MERC00085,2026-06-06 23:33:18,807141.0,CLP,1,approved,refund,medium,food_delivery
TXN00000009,CUST00311,CARD000316,MERC00194,2026-06-06 09:35:37,256287.0,CLP,1,approved,withdrawal,low,education
TXN00000065,CUST00221,CARD000221,MERC00184,2026-04-28 19:08:49,249224.0,CLP,3,approved,withdrawal,low,health
TXN00000149,CUST00116,CARD000119,MERC00191,2026-03-17 20:28:53,16476.0,CLP,1,approved,withdrawal,unclassified,health
TXN00000275,CUST00031,CARD000030,MERC00148,2026-05-29 16:06:15,12254.0,CLP,2,approved,withdrawal,unclassified,home
TXN00000295,CUST00406,CARD000417,MERC00047,2026-05-17 16:03:24,12022.0,CLP,2,approved,withdrawal,high,supermarket
TXN00000469,CUST00033,CARD000034,MERC00056,2026-03-29 14:23:02,28983.0,CLP,1,approved,withdrawal,medium,home
TXN00000471,CUST00174,CARD000176,MERC00190,2026-05-23 21:38:51,29525.0,CLP,1,approved,withdrawal,low,food_delivery
TXN00001144,CUST00488,CARD000502,MERC00116,2026-05-25 08:53:17,6570.0,CLP,1,approved,withdrawal,low,services
TXN00001162,CUST00295,CARD000294,MERC00046,2026-04-15 15:07:25,115166.0,CLP,3,approved,withdrawal,low,pharmacy
TXN00001682,CUST00319,CARD000324,MERC00165,2026-04-24 16:17:51,599153.0,CLP,3,approved,withdrawal,low,services
TXN00001893,CUST00057,CARD000059,MERC00190,2026-03-25 21:47:08,14636.0,CLP,1,approved,withdrawal,low,food_delivery
TXN00002860,CUST00036,CARD000037,MERC00060,2026-05-09 09:29:42,129964.0,CLP,1,approved,withdrawal,high,travel
TXN00003723,CUST00260,CARD000260,MERC00002,2026-03-27 10:42:53,117940.0,CLP,6,approved,withdrawal,high,services
TXN00004359,CUST00002,CARD000002,MERC00092,2026-04-08 19:36:49,331944.0,CLP,3,approved,withdrawal,low,supermarket
TXN00004390,CUST00062,CARD000065,MERC00109,2026-06-04 15:25:21,500656.0,CLP,6,approved,withdrawal,high,home
TXN00004566,CUST00434,CARD000444,MERC00015,2026-06-07 20:06:32,504371.0,CLP,3,approved,withdrawal,high,food_delivery
TXN00004925,CUST00432,CARD000440,MERC00178,2026-05-09 18:09:24,202429.0,CLP,1,approved,withdrawal,medium,fashion
TXN00005116,CUST00484,CARD000497,MERC00065,2026-04-17 09:16:39,159396.0,CLP,1,approved,withdrawal,low,pharmacy
TXN00005421,CUST00316,CARD000320,MERC00130,2026-04-07 08:50:06,11100.0,CLP,1,approved,withdrawal,high,electronics
TXN00005682,CUST00413,CARD000422,MERC00059,2026-04-28 16:59:30,18440.0,CLP,3,approved,withdrawal,high,home
TXN00006688,CUST00491,CARD000506,MERC00036,2026-04-23 19:04:33,21178.0,CLP,1,approved,withdrawal,medium,food_delivery
TXN00006734,CUST00076,CARD000081,MERC00043,2026-04-05 08:12:09,46853.0,CLP,1,approved,withdrawal,low,marketplace
TXN00006962,CUST00338,CARD000345,MERC00171,2026-06-15 16:30:40,147382.0,CLP,1,approved,withdrawal,medium,education
TXN00007553,CUST00166,CARD000169,MERC00166,2026-05-02 17:44:05,11239.0,CLP,6,approved,withdrawal,medium,education
TXN00007786,CUST00465,CARD000475,MERC00187,2026-03-18 19:16:51,14688.0,CLP,6,approved,withdrawal,high,pharmacy
TXN00007928,CUST00216,CARD000215,MERC00117,2026-06-06 13:12:58,357552.0,CLP,1,approved,withdrawal,high,supermarket
TXN00008078,CUST00076,CARD000081,MERC00050,2026-06-10 10:38:59,63227.0,CLP,1,approved,withdrawal,low,services
TXN00000218,CUST00456,CARD000465,MERC00198,2026-04-16 14:45:14,39483.0,CLP,1,approved,purchase,low,marketplace
TXN00000263,CUST00485,CARD000498,MERC00085,2026-06-04 17:12:01,8315.0,CLP,1,approved,purchase,low,food_delivery
